target_id	length	eff_length	est_counts	tpm
MF872149.1	1515	1516	0	0
MF872148.1	1617	1618	0.00022999	0.00252491
MF872147.1	1610	1611	0	0
MF872146.1	1610	1611	0.000559396	0.00616793
MF872145.1	1626	1627	0	0
MF872144.1	1637	1638	0	0
MF872143.1	1621	1622	0.000138638	0.00151826
MF872142.1	1635	1636	0	0
MF872141.1	1639	1640	0	0
MF872140.1	1643	1644	0	0
MF872139.1	1619	1620	0.000178537	0.00195762
MF872138.1	1628	1629	5.73434e-05	0.000625284
MF872137.1	1621	1622	0.000138638	0.00151826
MF872136.1	1633	1634	3.05939e-05	0.000332581
MF872135.1	1623	1624	0.000107689	0.00117788
MF872134.1	1551	1552	7.0016	80.1348
MF872133.1	1504	1505	1.0006	11.8097
MF872132.1	1592	1593	60.008	669.127
MF872131.1	1573	1574	0	0
MF872130.1	1540	1541	5.04388	58.1403
MF872129.1	1553	1554	0	0
MF872128.1	1397	1398	15.004	190.641
MF872127.1	1584	1585	0	0
MF872126.1	1540	1541	0	0
MF872125.1	1504	1505	0	0
KU559379.1	1666	1667	0	0
KU559377.1	1663	1664	0	0
KU559376.1	1633	1634	0	0
KU559375.1	1685	1686	3.31332	34.9076
KU559374.1	1613	1614	3.69549	40.6709
KU559373.1	1614	1615	0	0
KU559372.1	1633	1634	0	0
KU559371.1	1633	1634	1.0002	10.873
KU559378.1	1731	1732	0	0
FR875362.2	1685	1686	0	0
FR875360.2	1685	1686	0	0
FR875359.2	1685	1686	0	0
FR875356.2	1693	1694	0	0
FR875355.2	1693	1694	0	0
FR875352.2	1670	1671	0	0
FR875335.2	1670	1671	0	0
FR875331.2	1670	1671	0	0
FR875314.2	1670	1671	0	0
FR875311.2	1670	1671	0	0
FR875308.2	1670	1671	0	0
JN121408.1	1452	1453	1.45715e-05	0.000178137
JN121407.1	1451	1452	1.67803e-05	0.00020528
JN121406.1	1452	1453	1.45715e-05	0.000178137
JN121405.1	1407	1408	0.00921321	0.116231
JN121404.1	1452	1453	1.45715e-05	0.000178137
FR875361.1	795	796	0	0
FR875358.1	853	854	0	0
FR875357.1	516	517	35.1291	1206.95
FR875354.1	1451	1452	1.67803e-05	0.00020528
FR875353.1	1451	1452	1.67803e-05	0.00020528
FR875351.1	1452	1453	1.45715e-05	0.000178137
FR875350.1	1451	1452	1.67803e-05	0.00020528
FR875349.1	1451	1452	1.67803e-05	0.00020528
FR875348.1	1407	1408	0.00921321	0.116231
FR875347.1	1451	1452	1.67803e-05	0.00020528
FR875346.1	1451	1452	1.67803e-05	0.00020528
FR875345.1	1451	1452	1.67803e-05	0.00020528
FR875344.1	1451	1452	1.67803e-05	0.00020528
FR875343.1	1451	1452	1.67803e-05	0.00020528
FR875342.1	1407	1408	0.00921321	0.116231
FR875341.1	1451	1452	1.67803e-05	0.00020528
FR875340.1	1451	1452	1.67803e-05	0.00020528
FR875339.1	1408	1409	0.00796529	0.100417
FR875338.1	1451	1452	1.67803e-05	0.00020528
FR875337.1	1451	1452	1.67803e-05	0.00020528
FR875336.1	1451	1452	1.67803e-05	0.00020528
FR875334.1	1449	1450	2.22595e-05	0.000272685
FR875333.1	1451	1452	1.67803e-05	0.00020528
FR875332.1	1451	1452	1.67803e-05	0.00020528
FR875330.1	1451	1452	1.67803e-05	0.00020528
FR875329.1	1451	1452	1.67803e-05	0.00020528
FR875328.1	1451	1452	1.67803e-05	0.00020528
FR875327.1	1408	1409	0.00796529	0.100417
FR875326.1	1450	1451	1.93257e-05	0.000236583
FR875325.1	1450	1451	1.93257e-05	0.000236583
FR875324.1	1438	1439	0.000106046	0.00130902
FR875323.1	1450	1451	1.93257e-05	0.000236583
FR875322.1	1451	1452	1.67803e-05	0.00020528
FR875321.1	1451	1452	1.67803e-05	0.00020528
FR875320.1	1409	1410	0.00688711	0.0867627
FR875319.1	1451	1452	1.67803e-05	0.00020528
FR875318.1	1407	1408	0.00921321	0.116231
FR875317.1	1451	1452	1.67803e-05	0.00020528
FR875316.1	1409	1410	0.00688711	0.0867627
FR875315.1	1451	1452	1.67803e-05	0.00020528
FR875313.1	1386	1387	4.02329	51.5253
FR875312.1	1302	1303	73172.9	997518
FR875310.1	1409	1410	0.00688711	0.0867627
FR875309.1	1409	1410	0.00688711	0.0867627
FR875307.1	1451	1452	1.67803e-05	0.00020528
FR875306.1	1451	1452	1.67803e-05	0.00020528
AB022105.1	1621	1622	0	0
MF134826.1	1054	1055	4.51162	75.9617
MF992087.1	514	515	0	0
HM581932.1	1089	1090	0	0
FJ536742.1	993	994	0	0
AB290459.1	1647	1648	5.32204e-06	5.73635e-05
AB290458.1	1635	1636	2.38083e-05	0.0002585
AB290457.1	1648	1649	0	0
AB290456.1	1677	1678	0	0
AB290455.1	1677	1678	0	0
AB290454.1	1644	1645	2.31935	25.0446
AB246795.1	1680	1681	9.13954e-08	9.65765e-07
AB246794.1	1680	1681	9.13954e-08	9.65765e-07
AB220158.1	1730	1731	0	0
AB095092.1	1719	1720	0	0
AF348522.1	1585	1586	0	0
EU728657.1	704	705	0.5	12.5978
EU728656.1	704	705	0.5	12.5978
