target_id	length	eff_length	est_counts	tpm
MF872149.1	1515	1516	0	0
MF872148.1	1617	1618	0	0
MF872147.1	1610	1611	907.109	54137.8
MF872146.1	1610	1611	0	0
MF872145.1	1626	1627	0	0
MF872144.1	1637	1638	0.00393025	0.230698
MF872143.1	1621	1622	0	0
MF872142.1	1635	1636	0.00974214	0.572543
MF872141.1	1639	1640	0.00158733	0.0930593
MF872140.1	1643	1644	0.000259776	0.0151927
MF872139.1	1619	1620	0	0
MF872138.1	1628	1629	0	0
MF872137.1	1621	1622	0	0
MF872136.1	1633	1634	0	0
MF872135.1	1623	1624	0	0
MF872134.1	1551	1552	8.151	504.959
MF872133.1	1504	1505	0	0
MF872132.1	1592	1593	908.179	54814.2
MF872131.1	1573	1574	0.000749173	0.045763
MF872130.1	1540	1541	311.224	19418.1
MF872129.1	1553	1554	10.0229	620.122
MF872128.1	1397	1398	12.4206	854.223
MF872127.1	1584	1585	4.23984e-06	0.000257192
MF872126.1	1540	1541	3.01751e-06	0.000188271
MF872125.1	1504	1505	128.053	8180.71
KU559379.1	1666	1667	0	0
KU559377.1	1663	1664	0	0
KU559376.1	1633	1634	0	0
KU559375.1	1685	1686	0	0
KU559374.1	1613	1614	1.02389	60.9942
KU559373.1	1614	1615	0	0
KU559372.1	1633	1634	0	0
KU559371.1	1633	1634	0	0
KU559378.1	1731	1732	33.5678	1863.43
FR875362.2	1685	1686	0	0
FR875360.2	1685	1686	1.66976	95.2214
FR875359.2	1685	1686	0	0
FR875356.2	1693	1694	7.8018	442.811
FR875355.2	1693	1694	7.8018	442.811
FR875352.2	1670	1671	0	0
FR875335.2	1670	1671	0	0
FR875331.2	1670	1671	0	0
FR875314.2	1670	1671	0	0
FR875311.2	1670	1671	0	0
FR875308.2	1670	1671	0	0
JN121408.1	1452	1453	0	0
JN121407.1	1451	1452	0	0
JN121406.1	1452	1453	0	0
JN121405.1	1407	1408	0	0
JN121404.1	1452	1453	0	0
FR875361.1	795	796	7.22768	873.017
FR875358.1	853	854	2354.11	265037
FR875357.1	516	517	208.014	38684.7
FR875354.1	1451	1452	0	0
FR875353.1	1451	1452	0	0
FR875351.1	1452	1453	0	0
FR875350.1	1451	1452	0	0
FR875349.1	1451	1452	0	0
FR875348.1	1407	1408	0	0
FR875347.1	1451	1452	0	0
FR875346.1	1451	1452	0	0
FR875345.1	1451	1452	0	0
FR875344.1	1451	1452	0	0
FR875343.1	1451	1452	0	0
FR875342.1	1407	1408	0	0
FR875341.1	1451	1452	0	0
FR875340.1	1451	1452	0	0
FR875339.1	1408	1409	0	0
FR875338.1	1451	1452	0	0
FR875337.1	1451	1452	0	0
FR875336.1	1451	1452	0	0
FR875334.1	1449	1450	0	0
FR875333.1	1451	1452	0	0
FR875332.1	1451	1452	0	0
FR875330.1	1451	1452	0	0
FR875329.1	1451	1452	0	0
FR875328.1	1451	1452	0	0
FR875327.1	1408	1409	0	0
FR875326.1	1450	1451	0	0
FR875325.1	1450	1451	0	0
FR875324.1	1438	1439	0	0
FR875323.1	1450	1451	0	0
FR875322.1	1451	1452	0	0
FR875321.1	1451	1452	0	0
FR875320.1	1409	1410	0	0
FR875319.1	1451	1452	0	0
FR875318.1	1407	1408	0	0
FR875317.1	1451	1452	0	0
FR875316.1	1409	1410	0	0
FR875315.1	1451	1452	0	0
FR875313.1	1386	1387	2.08546	144.565
FR875312.1	1302	1303	6720.13	495873
FR875310.1	1409	1410	0	0
FR875309.1	1409	1410	0	0
FR875307.1	1451	1452	0	0
FR875306.1	1451	1452	0	0
AB022105.1	1621	1622	0	0
MF134826.1	1054	1055	0	0
MF992087.1	514	515	0	0
HM581932.1	1089	1090	1.01204	89.2704
FJ536742.1	993	994	12.6363	1222.28
AB290459.1	1647	1648	0	0
AB290458.1	1635	1636	0	0
AB290457.1	1648	1649	0	0
AB290456.1	1677	1678	0	0
AB290455.1	1677	1678	0	0
AB290454.1	1644	1645	711.138	41564.7
AB246795.1	1680	1681	0	0
AB246794.1	1680	1681	0	0
AB220158.1	1730	1731	108.569	6030.39
AB095092.1	1719	1720	0	0
AF348522.1	1585	1586	6.68328	405.157
EU728657.1	704	705	31.6762	4319.98
EU728656.1	704	705	31.6762	4319.98
