target_id	length	eff_length	est_counts	tpm
MF872149.1	1515	1293	0	0
MF872148.1	1617	1395	0	0
MF872147.1	1610	1388	56.7952	8705.07
MF872146.1	1610	1388	0	0
MF872145.1	1626	1404	0	0
MF872144.1	1637	1415	0.00487486	0.732919
MF872143.1	1621	1399	0	0
MF872142.1	1635	1413	0.00969396	1.45952
MF872141.1	1639	1417	0.00245383	0.368405
MF872140.1	1643	1421	0.000623548	0.0933526
MF872139.1	1619	1397	0	0
MF872138.1	1628	1406	0	0
MF872137.1	1621	1399	0	0
MF872136.1	1633	1411	0	0
MF872135.1	1623	1401	0	0
MF872134.1	1551	1329	22.5471	3609.24
MF872133.1	1504	1282	1.07985	179.195
MF872132.1	1592	1370	1321.87	205267
MF872131.1	1573	1351	0	0
MF872130.1	1540	1318	27.4505	4430.83
MF872129.1	1553	1331	0	0
MF872128.1	1397	1175	93.5951	16945.9
MF872127.1	1584	1362	0	0
MF872126.1	1540	1318	0.000145309	0.0234546
MF872125.1	1504	1282	101.766	16887.4
KU559379.1	1666	1444	2.54646e-07	3.75162e-05
KU559377.1	1663	1441	0	0
KU559376.1	1633	1411	0	0
KU559375.1	1685	1463	0	0
KU559374.1	1613	1391	3.15258	482.158
KU559373.1	1614	1392	0	0
KU559372.1	1633	1411	0	0
KU559371.1	1633	1411	0	0
KU559378.1	1731	1509	16.1588	2278.08
FR875362.2	1685	1463	0	0
FR875360.2	1685	1463	0	0
FR875359.2	1685	1463	0	0
FR875356.2	1693	1471	0	0
FR875355.2	1693	1471	0	0
FR875352.2	1670	1448	0	0
FR875335.2	1670	1448	0	0
FR875331.2	1670	1448	0	0
FR875314.2	1670	1448	0	0
FR875311.2	1670	1448	0	0
FR875308.2	1670	1448	0	0
JN121408.1	1452	1230	0	0
JN121407.1	1451	1229	0	0
JN121406.1	1452	1230	0	0
JN121405.1	1407	1185	0	0
JN121404.1	1452	1230	0	0
FR875361.1	795	573	0	0
FR875358.1	853	631	0	0
FR875357.1	516	294	276.116	199799
FR875354.1	1451	1229	0	0
FR875353.1	1451	1229	0	0
FR875351.1	1452	1230	0	0
FR875350.1	1451	1229	0	0
FR875349.1	1451	1229	0	0
FR875348.1	1407	1185	0	0
FR875347.1	1451	1229	0	0
FR875346.1	1451	1229	0	0
FR875345.1	1451	1229	0	0
FR875344.1	1451	1229	0	0
FR875343.1	1451	1229	0	0
FR875342.1	1407	1185	0	0
FR875341.1	1451	1229	0	0
FR875340.1	1451	1229	0	0
FR875339.1	1408	1186	0	0
FR875338.1	1451	1229	0	0
FR875337.1	1451	1229	0	0
FR875336.1	1451	1229	0	0
FR875334.1	1449	1227	0	0
FR875333.1	1451	1229	0	0
FR875332.1	1451	1229	0	0
FR875330.1	1451	1229	0	0
FR875329.1	1451	1229	0	0
FR875328.1	1451	1229	0	0
FR875327.1	1408	1186	0	0
FR875326.1	1450	1228	0	0
FR875325.1	1450	1228	0	0
FR875324.1	1438	1216	0	0
FR875323.1	1450	1228	0	0
FR875322.1	1451	1229	0	0
FR875321.1	1451	1229	0	0
FR875320.1	1409	1187	0	0
FR875319.1	1451	1229	0	0
FR875318.1	1407	1185	0	0
FR875317.1	1451	1229	0	0
FR875316.1	1409	1187	0	0
FR875315.1	1451	1229	0	0
FR875313.1	1386	1164	3.29626	602.447
FR875312.1	1302	1080	2684.9	528877
FR875310.1	1409	1187	0	0
FR875309.1	1409	1187	0	0
FR875307.1	1451	1229	0	0
FR875306.1	1451	1229	0	0
AB022105.1	1621	1399	0	0
MF134826.1	1054	832	0	0
MF992087.1	514	292	0	0
HM581932.1	1089	867	0	0
FJ536742.1	993	771	3.12145	861.295
AB290459.1	1647	1425	0	0
AB290458.1	1635	1413	0	0
AB290457.1	1648	1426	0	0
AB290456.1	1677	1455	0	0
AB290455.1	1677	1455	0	0
AB290454.1	1644	1422	53.3883	7987.24
AB246795.1	1680	1458	0	0
AB246794.1	1680	1458	0	0
AB220158.1	1730	1508	20.582	2903.59
AB095092.1	1719	1497	0	0
AF348522.1	1585	1363	1.16022	181.09
EU728657.1	704	482	0	0
EU728656.1	704	482	0	0
