target_id	length	eff_length	est_counts	tpm
MF872149.1	1515	1344	0	0
MF872148.1	1617	1446	0	0
MF872147.1	1610	1439	222.318	1260.89
MF872146.1	1610	1439	0	0
MF872145.1	1626	1455	0	0
MF872144.1	1637	1466	0.0043683	0.0243188
MF872143.1	1621	1450	0	0
MF872142.1	1635	1464	0.0096821	0.0539748
MF872141.1	1639	1468	0.001973	0.0109689
MF872140.1	1643	1472	0.000403798	0.00223882
MF872139.1	1619	1448	0	0
MF872138.1	1628	1457	0	0
MF872137.1	1621	1450	0	0
MF872136.1	1633	1462	0	0
MF872135.1	1623	1452	0	0
MF872134.1	1551	1380	0	0
MF872133.1	1504	1333	3.20185	19.6035
MF872132.1	1592	1421	46.2298	265.516
MF872131.1	1573	1402	0	0
MF872130.1	1540	1369	75.3076	448.95
MF872129.1	1553	1382	0	0
MF872128.1	1397	1226	0	0
MF872127.1	1584	1413	0	0
MF872126.1	1540	1369	1.30066e-06	7.75394e-06
MF872125.1	1504	1333	7.26769	44.4968
KU559379.1	1666	1495	4.79294e-08	2.61652e-07
KU559377.1	1663	1492	0	0
KU559376.1	1633	1462	0	0
KU559375.1	1685	1514	0	0
KU559374.1	1613	1442	1.19762	6.77824
KU559373.1	1614	1443	0	0
KU559372.1	1633	1462	0	0
KU559371.1	1633	1462	2.68098	14.9661
KU559378.1	1731	1560	5.42785	28.3966
FR875362.2	1685	1514	0	0
FR875360.2	1685	1514	0	0
FR875359.2	1685	1514	0	0
FR875356.2	1693	1522	32.6659	175.163
FR875355.2	1693	1522	32.6659	175.163
FR875352.2	1670	1499	0	0
FR875335.2	1670	1499	0	0
FR875331.2	1670	1499	0	0
FR875314.2	1670	1499	0	0
FR875311.2	1670	1499	0	0
FR875308.2	1670	1499	0	0
JN121408.1	1452	1281	0	0
JN121407.1	1451	1280	0	0
JN121406.1	1452	1281	0	0
JN121405.1	1407	1236	0	0
JN121404.1	1452	1281	0	0
FR875361.1	795	624	0	0
FR875358.1	853	682	0	0
FR875357.1	516	345	42044.8	994616
FR875354.1	1451	1280	0	0
FR875353.1	1451	1280	0	0
FR875351.1	1452	1281	0	0
FR875350.1	1451	1280	0	0
FR875349.1	1451	1280	0	0
FR875348.1	1407	1236	0	0
FR875347.1	1451	1280	0	0
FR875346.1	1451	1280	0	0
FR875345.1	1451	1280	0	0
FR875344.1	1451	1280	0	0
FR875343.1	1451	1280	0	0
FR875342.1	1407	1236	0	0
FR875341.1	1451	1280	0	0
FR875340.1	1451	1280	0	0
FR875339.1	1408	1237	0	0
FR875338.1	1451	1280	0	0
FR875337.1	1451	1280	0	0
FR875336.1	1451	1280	0	0
FR875334.1	1449	1278	0	0
FR875333.1	1451	1280	0	0
FR875332.1	1451	1280	0	0
FR875330.1	1451	1280	0	0
FR875329.1	1451	1280	0	0
FR875328.1	1451	1280	0	0
FR875327.1	1408	1237	0	0
FR875326.1	1450	1279	0	0
FR875325.1	1450	1279	0	0
FR875324.1	1438	1267	0	0
FR875323.1	1450	1279	0	0
FR875322.1	1451	1280	0	0
FR875321.1	1451	1280	0	0
FR875320.1	1409	1238	0	0
FR875319.1	1451	1280	0	0
FR875318.1	1407	1236	0	0
FR875317.1	1451	1280	0	0
FR875316.1	1409	1238	0	0
FR875315.1	1451	1280	0	0
FR875313.1	1386	1215	0	0
FR875312.1	1302	1131	268.289	1935.99
FR875310.1	1409	1238	0	0
FR875309.1	1409	1238	0	0
FR875307.1	1451	1280	0	0
FR875306.1	1451	1280	0	0
AB022105.1	1621	1450	0	0
MF134826.1	1054	883	33.6325	310.857
MF992087.1	514	343	0	0
HM581932.1	1089	918	4.08301	36.2995
FJ536742.1	993	822	44.3996	440.828
AB290459.1	1647	1476	0	0
AB290458.1	1635	1464	0	0
AB290457.1	1648	1477	0	0
AB290456.1	1677	1506	0	0
AB290455.1	1677	1506	0	0
AB290454.1	1644	1473	27.39	151.758
AB246795.1	1680	1509	0	0
AB246794.1	1680	1509	0	0
AB220158.1	1730	1559	2.63922	13.8163
AB095092.1	1719	1548	0	0
AF348522.1	1585	1414	6.8157	39.339
EU728657.1	704	533	0.500729	7.66722
EU728656.1	704	533	0.500729	7.66722
